random_state,nematode_shannon_z_r2,nematode_shannon_z_rmse,nematode_shannon_z_mae,macro_shannon_z_r2,macro_shannon_z_rmse,macro_shannon_z_mae,earthworm_shannon_z_r2,earthworm_shannon_z_rmse,earthworm_shannon_z_mae,orib_shannon_z_r2,orib_shannon_z_rmse,orib_shannon_z_mae,meso_shannon_z_r2,meso_shannon_z_rmse,meso_shannon_z_mae,coll_shannon_z_r2,coll_shannon_z_rmse,coll_shannon_z_mae,bac_shannon_z_r2,bac_shannon_z_rmse,bac_shannon_z_mae,fun_shannon_z_r2,fun_shannon_z_rmse,fun_shannon_z_mae,euk_shannon_z_r2,euk_shannon_z_rmse,euk_shannon_z_mae,oomy_shannon_z_r2,oomy_shannon_z_rmse,oomy_shannon_z_mae,cerc_shannon_z_r2,cerc_shannon_z_rmse,cerc_shannon_z_mae,macro_order_richness_z_r2,macro_order_richness_z_rmse,macro_order_richness_z_mae,earthworm_richness_z_r2,earthworm_richness_z_rmse,earthworm_richness_z_mae,orib_species_richness_z_r2,orib_species_richness_z_rmse,orib_species_richness_z_mae,meso_species_richness_z_r2,meso_species_richness_z_rmse,meso_species_richness_z_mae,coll_species_richness_z_r2,coll_species_richness_z_rmse,coll_species_richness_z_mae,bac_asv_richness_z_r2,bac_asv_richness_z_rmse,bac_asv_richness_z_mae,fun_asv_richness_z_r2,fun_asv_richness_z_rmse,fun_asv_richness_z_mae,euk_asv_richness_z_r2,euk_asv_richness_z_rmse,euk_asv_richness_z_mae,oomy_asv_richness_z_r2,oomy_asv_richness_z_rmse,oomy_asv_richness_z_mae,cerc_asv_richness_z_r2,cerc_asv_richness_z_rmse,cerc_asv_richness_z_mae
21,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
22,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
23,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
24,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
25,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
26,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
27,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
28,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
29,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
30,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
31,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
32,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
33,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
34,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
35,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
36,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
37,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
38,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
39,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
40,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
41,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
42,0.1367928685847697,0.9175601167255766,0.6834632012367912,0.3276728756105698,0.8235614623172286,0.6185618259818869,0.3898016099461643,0.7797238486903298,0.4900299102418154,0.1569763504755617,1.0499551322945226,0.8089726133475068,-0.27814671298054994,1.104074392479262,0.8804952274751888,-0.7069237846791518,0.8276718547038958,0.610708699248331,-0.2091851813239265,1.101145767412975,0.7311252082871519,-0.18366522508324312,1.2447651647896176,0.9793759065076536,0.016341355171242578,0.9618660701274167,0.6914876591126747,0.08694487956177066,0.9988927110322983,0.7715653471369883,-0.5394929450089265,1.1111091110309292,0.7956207777885167,0.1886287683924327,0.8249346450148336,0.6097001605068173,0.4895472609270274,0.6524419237405937,0.46676508390673893,-0.12670944197700096,1.2699941627272457,0.8576237435623333,-0.18093181498264488,1.048142021393223,0.7583856768617696,-0.8919052617537844,0.7081700207355053,0.5212827944773107,-0.050405455304233904,1.1261644658801113,0.8198208376236564,-0.1628199284327192,1.1622298940212055,0.8763382170901541,0.13224056778908766,0.7562649046499125,0.5526060956614602,0.07336220307565722,0.9668298067256429,0.7437096843071282,-0.0037691705848834633,0.9884452111408476,0.7808205189254531
