random_state,earthworm_shannon_z_r2,earthworm_richness_z_r2,Modelo,r2_medio_prioritarios
64,0.4102873484489739,0.4401282182095507,RandomForest Multisalida,0.42520778332926235
65,0.4189679449560991,0.4518362080447331,RandomForest Multisalida,0.4354020765004161
66,0.4305327181683449,0.4733212924229095,RandomForest Multisalida,0.4519270052956272
67,0.4170894225340985,0.4515793644664921,RandomForest Multisalida,0.4343343935002953
68,0.4224375594769506,0.4502899882215811,RandomForest Multisalida,0.43636377384926583
69,0.4239323594364955,0.4471230396413406,RandomForest Multisalida,0.435527699538918
70,0.4226820326559664,0.4629766762456747,RandomForest Multisalida,0.4428293544508205
71,0.4192056159202686,0.447587485626661,RandomForest Multisalida,0.43339655077346484
72,0.410517901940325,0.4471645542821928,RandomForest Multisalida,0.4288412281112589
73,0.4070888273838017,0.4380313134570519,RandomForest Multisalida,0.42256007042042676
74,0.4124980128745178,0.4547858642494031,RandomForest Multisalida,0.4336419385619604
75,0.4047881653519855,0.4410041788069097,RandomForest Multisalida,0.4228961720794476
76,0.4196431269498299,0.4574029203262159,RandomForest Multisalida,0.43852302363802287
77,0.4210277990917138,0.4496071529681208,RandomForest Multisalida,0.4353174760299173
78,0.3953092517000171,0.443405206744243,RandomForest Multisalida,0.41935722922213003
79,0.399160381232932,0.436097312198053,RandomForest Multisalida,0.4176288467154925
80,0.41916727768696,0.4484096205707064,RandomForest Multisalida,0.4337884491288332
81,0.4105994127327763,0.4511113398043563,RandomForest Multisalida,0.4308553762685663
82,0.411390695715362,0.4460149904103927,RandomForest Multisalida,0.42870284306287737
83,0.4226749542320862,0.456217124782782,RandomForest Multisalida,0.4394460395074341
84,0.4115898181902955,0.4500538166476905,RandomForest Multisalida,0.430821817418993
85,0.3971614114800711,0.4365441390243493,RandomForest Multisalida,0.4168527752522102
86,0.4295818122603136,0.4645277262765684,RandomForest Multisalida,0.447054769268441
87,0.4151175370339748,0.4524650749917288,RandomForest Multisalida,0.43379130601285176
88,0.4148105629995122,0.4476956382342336,RandomForest Multisalida,0.4312531006168729
89,0.4216069750312259,0.4580185110937009,RandomForest Multisalida,0.43981274306246343
90,0.4100683084906488,0.4506046107765051,RandomForest Multisalida,0.4303364596335769
91,0.3801635235518141,0.4177794939536009,RandomForest Multisalida,0.3989715087527075
92,0.4126082096594652,0.453943348340022,RandomForest Multisalida,0.43327577899974357
93,0.4079804812018093,0.4457753008658519,RandomForest Multisalida,0.42687789103383056
94,0.4053793713767538,0.4347366074450032,RandomForest Multisalida,0.42005798941087846
95,0.4165518666520914,0.4568662398242303,RandomForest Multisalida,0.43670905323816084
96,0.4123501903323467,0.4572758166632059,RandomForest Multisalida,0.4348130034977763
97,0.413947973266668,0.4489476506816509,RandomForest Multisalida,0.43144781197415943
98,0.4235961179549613,0.4662005129917655,RandomForest Multisalida,0.44489831547336345
99,0.4121070572529549,0.4419912739859846,RandomForest Multisalida,0.4270491656194697
100,0.4057516615143444,0.4459538163244617,RandomForest Multisalida,0.425852738919403
0,0.4959731320094859,0.5453285359867652,Random Forest con RegressorChain,0.5206508339981255
1,0.5278860367243481,0.5476789960509021,Random Forest con RegressorChain,0.5377825163876251
2,0.4653950452248143,0.5575923684277664,Random Forest con RegressorChain,0.5114937068262904
3,0.5133424710851476,0.5509743772324606,Random Forest con RegressorChain,0.5321584241588041
4,0.4499454379867906,0.5624735168525362,Random Forest con RegressorChain,0.5062094774196634
5,0.5112015995733468,0.5542746070533697,Random Forest con RegressorChain,0.5327381033133582
6,0.5342662409163561,0.5670114116672096,Random Forest con RegressorChain,0.5506388262917828
7,0.5127751984107266,0.5398189417485746,Random Forest con RegressorChain,0.5262970700796505
8,0.4994913676938646,0.5678766459857216,Random Forest con RegressorChain,0.5336840068397931
9,0.5156518207205683,0.5587270442714525,Random Forest con RegressorChain,0.5371894324960104
10,0.5235848722735286,0.5737043025291536,Random Forest con RegressorChain,0.548644587401341
11,0.5151531865499612,0.5481984401919352,Random Forest con RegressorChain,0.5316758133709483
12,0.4803817639984142,0.5541751314205214,Random Forest con RegressorChain,0.5172784477094678
13,0.5007377727277902,0.5714929278829399,Random Forest con RegressorChain,0.5361153503053651
14,0.5057835814179346,0.5650009696524005,Random Forest con RegressorChain,0.5353922755351675
15,0.5202894796909581,0.5514410423848957,Random Forest con RegressorChain,0.5358652610379269
16,0.523655629186297,0.5528459712602494,Random Forest con RegressorChain,0.5382508002232732
17,0.5099859258299724,0.5527185296664285,Random Forest con RegressorChain,0.5313522277482005
18,0.4906560979053729,0.5614083323939436,Random Forest con RegressorChain,0.5260322151496583
19,0.462732892741988,0.5735953874205416,Random Forest con RegressorChain,0.5181641400812648
20,0.5085505457992292,0.5784909002970089,Random Forest con RegressorChain,0.543520723048119
21,0.5152403315854558,0.5618159919203316,Random Forest con RegressorChain,0.5385281617528936
22,0.5230022182154161,0.5675273909746199,Random Forest con RegressorChain,0.545264804595018
23,0.5088914281955987,0.5506065590286633,Random Forest con RegressorChain,0.529748993612131
24,0.4694439718653931,0.5734698365662722,Random Forest con RegressorChain,0.5214569042158326
25,0.4990304601889831,0.5413844243564756,Random Forest con RegressorChain,0.5202074422727294
26,0.4531887031545903,0.5699588055808458,Random Forest con RegressorChain,0.511573754367718
27,0.4956188262607632,0.5717889879002777,Random Forest con RegressorChain,0.5337039070805204
28,0.523614337418862,0.5536090037815713,Random Forest con RegressorChain,0.5386116706002166
29,0.5210974978104637,0.5526009981308957,Random Forest con RegressorChain,0.5368492479706797
30,0.4945535865219689,0.5482080026660596,Random Forest con RegressorChain,0.5213807945940143
31,0.4971347944203992,0.5593067628881723,Random Forest con RegressorChain,0.5282207786542857
32,0.4860526504595323,0.5386111504862654,Random Forest con RegressorChain,0.5123319004728988
33,0.4633102633557299,0.5685614020468575,Random Forest con RegressorChain,0.5159358327012937
34,0.5179331228160708,0.5779493182129666,Random Forest con RegressorChain,0.5479412205145187
35,0.5220380599193599,0.5658372632906449,Random Forest con RegressorChain,0.5439376616050025
36,0.4645106713669255,0.5623500695582138,Random Forest con RegressorChain,0.5134303704625696
37,0.505140502835844,0.5631257229160682,Random Forest con RegressorChain,0.5341331128759561
38,0.4661478691341139,0.5554119421582706,Random Forest con RegressorChain,0.5107799056461922
39,0.521680426927315,0.5732836582461653,Random Forest con RegressorChain,0.5474820425867402
40,0.5015515420868635,0.557071600129158,Random Forest con RegressorChain,0.5293115711080107
41,0.5191575914245037,0.5698295369259326,Random Forest con RegressorChain,0.5444935641752182
42,0.5030024103742727,0.5406930147798839,Random Forest con RegressorChain,0.5218477125770783
43,0.498780915897139,0.5641881381914589,Random Forest con RegressorChain,0.5314845270442989
44,0.5160493331670268,0.5589413821744458,Random Forest con RegressorChain,0.5374953576707363
45,0.5176250607465874,0.5412208188879799,Random Forest con RegressorChain,0.5294229398172836
46,0.4428879934656383,0.562333589662566,Random Forest con RegressorChain,0.5026107915641022
47,0.4375817325893624,0.5609599002018872,Random Forest con RegressorChain,0.4992708163956248
48,0.4755840647437368,0.5381720501258674,Random Forest con RegressorChain,0.5068780574348022
49,0.5010264720494142,0.5642350939295435,Random Forest con RegressorChain,0.5326307829894789
50,0.5214292977619446,0.5570732643376957,Random Forest con RegressorChain,0.5392512810498201
51,0.4582274950777113,0.565410690582659,Random Forest con RegressorChain,0.5118190928301851
52,0.5122454441087728,0.5633966917641902,Random Forest con RegressorChain,0.5378210679364814
53,0.5207806590722281,0.5522130010327166,Random Forest con RegressorChain,0.5364968300524724
54,0.5591701210291162,0.5793210118174816,Random Forest con RegressorChain,0.5692455664232989
55,0.5204176946159418,0.5545424874968352,Random Forest con RegressorChain,0.5374800910563885
56,0.4901764160313653,0.5743122192230026,Random Forest con RegressorChain,0.5322443176271839
57,0.4577417715257538,0.5612369174564263,Random Forest con RegressorChain,0.5094893444910901
58,0.5048068155815508,0.5666483823291448,Random Forest con RegressorChain,0.5357275989553478
59,0.5039597928084724,0.5447711338397773,Random Forest con RegressorChain,0.5243654633241248
60,0.497593505690758,0.5761101384162757,Random Forest con RegressorChain,0.5368518220535168
61,0.4680427421618739,0.5603310481829884,Random Forest con RegressorChain,0.5141868951724311
62,0.5164191720051234,0.5724554769489949,Random Forest con RegressorChain,0.5444373244770592
63,0.5268037754498718,0.5515939659702362,Random Forest con RegressorChain,0.539198870710054
64,0.5201487785076075,0.5524633053663777,Random Forest con RegressorChain,0.5363060419369926
65,0.5169742460323393,0.5397817178806701,Random Forest con RegressorChain,0.5283779819565046
66,0.5206374499230952,0.5734932972819606,Random Forest con RegressorChain,0.5470653736025279
67,0.4680536084675474,0.5684641281438336,Random Forest con RegressorChain,0.5182588683056906
68,0.5041273769722387,0.5553090630536542,Random Forest con RegressorChain,0.5297182200129464
69,0.5280203498747926,0.5651333347836494,Random Forest con RegressorChain,0.546576842329221
70,0.5298256999711028,0.5713301417993464,Random Forest con RegressorChain,0.5505779208852246
71,0.4882728898403438,0.5438428693701471,Random Forest con RegressorChain,0.5160578796052455
72,0.5155272881385908,0.5587718411752159,Random Forest con RegressorChain,0.5371495646569033
73,0.5071326438091838,0.5499835270981335,Random Forest con RegressorChain,0.5285580854536587
74,0.5057591420510188,0.5483052583169625,Random Forest con RegressorChain,0.5270322001839907
75,0.4940830334164701,0.5666811424168023,Random Forest con RegressorChain,0.5303820879166362
76,0.4430973460674943,0.569028203981151,Random Forest con RegressorChain,0.5060627750243226
77,0.5126939858629906,0.5594253485615439,Random Forest con RegressorChain,0.5360596672122673
78,0.5193503138694022,0.5599391697028799,Random Forest con RegressorChain,0.5396447417861411
79,0.5145659582538564,0.561845070987947,Random Forest con RegressorChain,0.5382055146209017
80,0.4508362161906402,0.5710689725555114,Random Forest con RegressorChain,0.5109525943730757
81,0.5147544793519545,0.5400656185107436,Random Forest con RegressorChain,0.5274100489313491
82,0.4443349359776064,0.5582284453049828,Random Forest con RegressorChain,0.5012816906412947
83,0.5128035374137221,0.558519227501918,Random Forest con RegressorChain,0.53566138245782
84,0.487374203045486,0.5598161982202076,Random Forest con RegressorChain,0.5235952006328468
85,0.4944257280370425,0.5407240587161377,Random Forest con RegressorChain,0.5175748933765901
86,0.5115721943454927,0.5616834928990668,Random Forest con RegressorChain,0.5366278436222798
87,0.5109421410905124,0.5436365608706015,Random Forest con RegressorChain,0.527289350980557
88,0.5181641126264139,0.5834332111159528,Random Forest con RegressorChain,0.5507986618711833
89,0.4699111774417321,0.5612140226265662,Random Forest con RegressorChain,0.5155626000341491
90,0.4947286018249834,0.5616078603874408,Random Forest con RegressorChain,0.5281682311062121
91,0.4680107634704001,0.5572639940766225,Random Forest con RegressorChain,0.5126373787735113
92,0.4987349444544875,0.5528101851089989,Random Forest con RegressorChain,0.5257725647817433
93,0.5026132810577837,0.5652221444159486,Random Forest con RegressorChain,0.5339177127368662
94,0.4714956631381207,0.5673846557181019,Random Forest con RegressorChain,0.5194401594281113
95,0.5024016641136859,0.5920063263199431,Random Forest con RegressorChain,0.5472039952168145
96,0.5027479457734967,0.567355183490672,Random Forest con RegressorChain,0.5350515646320844
97,0.5102950823311974,0.5696764698679171,Random Forest con RegressorChain,0.5399857760995572
98,0.4580911965764863,0.5665020282961737,Random Forest con RegressorChain,0.51229661243633
99,0.4744716023741925,0.562023940579941,Random Forest con RegressorChain,0.5182477714770668
100,0.4856050026826248,0.5747714978673024,Random Forest con RegressorChain,0.5301882502749636
0,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
1,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
2,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
3,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
4,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
5,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
6,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
7,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
8,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
9,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
10,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
11,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
12,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
13,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
14,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
15,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
16,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
17,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
18,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
19,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
20,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
21,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
22,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
23,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
24,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
25,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
26,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
27,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
28,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
29,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
30,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
31,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
32,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
33,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
34,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
35,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
36,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
37,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
38,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
39,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
40,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
41,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
42,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
43,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
44,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
45,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
46,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
47,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
48,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
49,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
50,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
51,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
52,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
53,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
54,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
55,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
56,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
57,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
58,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
59,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
60,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
61,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
62,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
63,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
64,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
65,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
66,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
67,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
68,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
69,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
70,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
71,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
72,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
73,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
74,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
75,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
76,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
77,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
78,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
79,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
80,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
81,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
82,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
83,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
84,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
85,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
86,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
87,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
88,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
89,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
90,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
91,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
92,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
93,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
94,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
95,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
96,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
97,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
98,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
99,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
100,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834
0,0.3312934045080604,0.4337100208518907,MLP Estandar,0.38250171267997557
1,0.3673895015965218,0.4707719198134269,MLP Estandar,0.4190807107049743
2,0.3602766190148168,0.4542131452656084,MLP Estandar,0.4072448821402126
3,0.392103176692875,0.4824629479421471,MLP Estandar,0.437283062317511
4,0.4258729743319674,0.5035666088869493,MLP Estandar,0.4647197916094583
5,0.2951869380124945,0.3883241037150425,MLP Estandar,0.3417555208637685
6,0.3255193614868212,0.4490742626179981,MLP Estandar,0.3872968120524096
7,0.4152094790225282,0.4626535482046,MLP Estandar,0.4389315136135641
8,0.3914138630945993,0.4955991574659408,MLP Estandar,0.44350651028027005
9,0.3844290970924866,0.4828394732766541,MLP Estandar,0.43363428518457037
10,0.4000464680505239,0.4837495160868023,MLP Estandar,0.4418979920686631
11,0.3217575231772404,0.4586806046979171,MLP Estandar,0.39021906393757877
12,0.3724224287209461,0.4658018957528506,MLP Estandar,0.41911216223689834
13,0.4129688332204007,0.5144001391106279,MLP Estandar,0.4636844861655143
14,0.4211083634417414,0.5057922737519482,MLP Estandar,0.4634503185968448
15,0.3773327320849837,0.4719473729005768,MLP Estandar,0.42464005249278025
16,0.3350485114856514,0.4352677069832519,MLP Estandar,0.38515810923445165
17,0.3707878381274789,0.4523734386538343,MLP Estandar,0.4115806383906566
18,0.5190070591545013,0.5706857375914989,MLP Estandar,0.5448463983730001
19,0.3166684661992213,0.4102794814443978,MLP Estandar,0.36347397382180957
20,0.4173022859916427,0.5177405954010877,MLP Estandar,0.46752144069636525
21,0.3486592112094878,0.464624183802762,MLP Estandar,0.4066416975061249
22,0.4267150549159906,0.5438516186795733,MLP Estandar,0.48528333679778196
23,0.3951247321392105,0.5077449129852656,MLP Estandar,0.45143482256223805
24,0.3735703778424747,0.4953744824376861,MLP Estandar,0.4344724301400804
25,0.4511619736177918,0.5422877618018231,MLP Estandar,0.4967248677098075
26,0.3315978857436081,0.4477258138313367,MLP Estandar,0.3896618497874724
27,0.4710327701419079,0.5516677857936343,MLP Estandar,0.5113502779677711
28,0.4255081024726164,0.4489137510151217,MLP Estandar,0.4372109267438691
29,0.3949927772896952,0.4976088629662315,MLP Estandar,0.44630082012796335
30,0.3893072643215829,0.4844462578057159,MLP Estandar,0.43687676106364937
31,0.3443016121321612,0.4399394947179531,MLP Estandar,0.39212055342505714
32,0.3625199962060021,0.4745583645321403,MLP Estandar,0.41853918036907123
33,0.3764751042050491,0.4576228689674424,MLP Estandar,0.4170489865862458
34,0.3553688676179332,0.4601489624946646,MLP Estandar,0.4077589150562989
35,0.3852896112490678,0.4558768241420663,MLP Estandar,0.42058321769556706
36,0.3450786729268262,0.4245672460348288,MLP Estandar,0.3848229594808275
37,0.382731881981381,0.4883388467469809,MLP Estandar,0.43553536436418094
38,0.4052630261317601,0.4886976436911575,MLP Estandar,0.4469803349114588
39,0.3920583419241997,0.4778381560363911,MLP Estandar,0.4349482489802954
40,0.3972667992364166,0.4785904454201057,MLP Estandar,0.43792862232826113
41,0.4338410056394124,0.5238991028603033,MLP Estandar,0.47887005424985785
42,0.3524494282833997,0.4528181111183728,MLP Estandar,0.40263376970088627
43,0.3614532313134422,0.4944794951655915,MLP Estandar,0.42796636323951687
44,0.3691888591551663,0.4752964341741681,MLP Estandar,0.4222426466646672
45,0.4424826231712501,0.5307347267536047,MLP Estandar,0.4866086749624274
46,0.4118399670466817,0.4914083657932537,MLP Estandar,0.4516241664199677
47,0.409257279344372,0.523890532482274,MLP Estandar,0.46657390591332304
48,0.3935050639997133,0.4772434068411376,MLP Estandar,0.4353742354204254
49,0.3747147800518807,0.472143973103621,MLP Estandar,0.4234293765777508
50,0.3925099474408235,0.5216545986837495,MLP Estandar,0.45708227306228655
51,0.4056360744308631,0.510555928192226,MLP Estandar,0.4580960013115445
52,0.4294753862417809,0.5039064436929988,MLP Estandar,0.4666909149673898
53,0.3939954459911297,0.448542823689872,MLP Estandar,0.4212691348405008
54,0.4106459889433513,0.5342109803023278,MLP Estandar,0.4724284846228396
55,0.3601895103131863,0.4549057262386514,MLP Estandar,0.40754761827591884
56,0.4598110949124926,0.5239816565762858,MLP Estandar,0.4918963757443892
57,0.4003595944064282,0.4949540671390632,MLP Estandar,0.4476568307727457
58,0.2983978599688439,0.4014505624264296,MLP Estandar,0.3499242111976367
59,0.3852041574678274,0.4477310977439128,MLP Estandar,0.4164676276058701
60,0.3174666650429658,0.4055149457248764,MLP Estandar,0.3614908053839211
61,0.3847622363304616,0.4810482262293177,MLP Estandar,0.43290523127988967
62,0.4180776283956523,0.4898548748305822,MLP Estandar,0.45396625161311727
63,0.4310483348527947,0.5148606073141311,MLP Estandar,0.4729544710834629
64,0.3786329144306731,0.4594108439434017,MLP Estandar,0.41902187918703737
65,0.4498193061456598,0.5588733594953322,MLP Estandar,0.504346332820496
66,0.256293599667407,0.3665130843358443,MLP Estandar,0.31140334200162567
67,0.4317114024619835,0.5390644835221367,MLP Estandar,0.48538794299206006
68,0.3900435318386905,0.5000061489559984,MLP Estandar,0.44502484039734447
69,0.4084936738530658,0.4802996436180087,MLP Estandar,0.44439665873553724
70,0.3318321566246326,0.4430692728933921,MLP Estandar,0.3874507147590124
71,0.3244932547785332,0.4268537790783611,MLP Estandar,0.37567351692844714
72,0.4434140694225388,0.5194092847791226,MLP Estandar,0.4814116771008307
73,0.4060876772109283,0.494441157454781,MLP Estandar,0.45026441733285466
74,0.4001700212609591,0.4857636634219235,MLP Estandar,0.4429668423414413
75,0.307816176733465,0.4007572892295947,MLP Estandar,0.35428673298152985
76,0.4056000464949333,0.4977821802401568,MLP Estandar,0.4516911133675451
77,0.3094261445709633,0.4379488854638754,MLP Estandar,0.37368751501741937
78,0.3959909440352861,0.5005828874261173,MLP Estandar,0.44828691573070173
79,0.4067314106987485,0.5224319887149163,MLP Estandar,0.4645816997068324
80,0.3361370152269127,0.3947874515789265,MLP Estandar,0.3654622334029196
81,0.4112321973836642,0.5052678913408897,MLP Estandar,0.4582500443622769
82,0.3838006693183755,0.4803775831708692,MLP Estandar,0.43208912624462237
83,0.4532030691709572,0.5540322385376257,MLP Estandar,0.5036176538542915
84,0.4153792594075334,0.515596893758746,MLP Estandar,0.4654880765831397
85,0.4299203458060218,0.4910801792251403,MLP Estandar,0.46050026251558107
86,0.3491978685480653,0.4359718019699842,MLP Estandar,0.39258483525902477
87,0.4028945781515073,0.4887033465915852,MLP Estandar,0.44579896237154626
88,0.3169842928701133,0.4394364844682192,MLP Estandar,0.37821038866916623
89,0.4038160534213075,0.5130965081048542,MLP Estandar,0.45845628076308087
90,0.3810593275970404,0.4501855481282903,MLP Estandar,0.4156224378626654
91,0.4316711681849474,0.4986136516537485,MLP Estandar,0.46514240991934797
92,0.4472346883697652,0.5470874975255954,MLP Estandar,0.4971610929476803
93,0.3638489354281312,0.4650500330897708,MLP Estandar,0.414449484258951
94,0.3981731151406332,0.4822330719853308,MLP Estandar,0.440203093562982
95,0.3622015319097735,0.4777301425954139,MLP Estandar,0.41996583725259373
96,0.4103105843859462,0.5107728431366376,MLP Estandar,0.46054171376129194
97,0.4463694821886894,0.5153576176905623,MLP Estandar,0.4808635499396259
98,0.3468815107281718,0.4162925441399936,MLP Estandar,0.3815870274340827
99,0.4034048486237884,0.50786308211054,MLP Estandar,0.45563396536716416
100,0.3783478175405421,0.5126628170188465,MLP Estandar,0.44550531727969434
0,0.4516076284879743,0.5156740356423573,MLP Perdida Custom,0.4836408320651658
1,0.2845130624353579,0.3848316739286038,MLP Perdida Custom,0.3346723681819809
2,0.3238840358594144,0.4389450093797296,MLP Perdida Custom,0.381414522619572
3,0.3641033618044336,0.4449863230201696,MLP Perdida Custom,0.4045448424123016
4,0.3391662321146294,0.4479876589581928,MLP Perdida Custom,0.3935769455364111
5,0.4165192527242443,0.5236439630914091,MLP Perdida Custom,0.4700816079078267
6,0.3300818041924865,0.4308991221099795,MLP Perdida Custom,0.380490463151233
7,0.4180873090714923,0.458640059904479,MLP Perdida Custom,0.4383636844879856
8,0.3063804506402557,0.3983826861333729,MLP Perdida Custom,0.35238156838681434
9,0.4372675437560299,0.5215015089042896,MLP Perdida Custom,0.4793845263301597
10,0.3200181593130388,0.4318734659615729,MLP Perdida Custom,0.37594581263730587
11,0.3725066040546333,0.4653402454998512,MLP Perdida Custom,0.41892342477724226
12,0.4055557789879207,0.5012169008898846,MLP Perdida Custom,0.45338633993890265
13,0.4173724942007376,0.5105875175033274,MLP Perdida Custom,0.4639800058520325
14,0.329564937642244,0.4483843084376858,MLP Perdida Custom,0.3889746230399649
15,0.3329195781687878,0.4048829517274335,MLP Perdida Custom,0.36890126494811065
16,0.3716202165519262,0.4778735985564397,MLP Perdida Custom,0.42474690755418293
17,0.3414914929344574,0.4613094755669326,MLP Perdida Custom,0.40140048425069497
18,0.3201357142845843,0.4487105859718207,MLP Perdida Custom,0.3844231501282025
19,0.3366423606725953,0.4520881825514354,MLP Perdida Custom,0.39436527161201534
